PLEVEL,Level to which structures are compared,,,,
PLEVEL,Posting Level,,,,
PLFAZ,Start date,,,,
PLGPAGEWRI,Number of physical log pages written,,,,
PLGRD,Planner Group Description,,,,
PLGWRITES,Number of writes to the physical log buffer,,,,
PLIEF,Partner vendor,,,,
PLIKZ,Plan/Actual Indicator / Value Type in the Structure,,,,
PLIKZ,Plan/actual indicator / value type in the structure,,,,
PLINE,Last Line: Net Amount in FTPOST,,,,
PLIS_MENG_OA,?,,,,
PLIS_MENG_OP,?,,,,
PLIWK,Supplying plant,,,,
PLMNG,Production Plan Quantity Transferred to Cost Estimate,,,,
PLNAL,Group Counter,,,,
PLNDAT,ITERA! - Scheduled Start Date,,,,
PLND_DELRY,Planned Delivery Time in Days,,,,
PLND_DELRY,Planned delivery time in days,,,,
PLNG_MATL,Planning material,,,,
PLNG_MATL_EXTERNAL,Long material number (future development) for PLNG_ field,,,,
PLNG_MATL_GUID,External GUID (future development) for PLNG_MATL field,,,,
PLNG_MATL_VERSION,Version number (future development) for PLNG_MATL field,,,,
PLNG_PLANT,Planning plant,,,,
PLNKN,Sequence,,,,
PLNLEN,ITERA! - Scheduled Duration,,,,
PLNME,Header unit,,,,
PLNNDDELIVERYDATE,Planned Delivery Date,,,,
PLNNDDELIVERYDATE,Updated information in related user data field,,,,
PLNNR,Group key,,,,
PLNNR,Key for task list group,,,,
PLNTY,Task List Type,,,,
PLNUM,Planned order,,,,
PLN_LINE,Entry: Planned package line,,,,
PLN_PCKG,Source package number,,,,
PLOAD_NO,Payload Trace: Number of entries,,,,
PLOAD_SIDE,Consumer and/or Provider,,,,
PLOBJ,Planning object,,,,
PLORT,Employee    : PCode/Location,,,,
PLPDZTXT,Text for Plan Periodicity,,,,
PLSCN,Planning scenario of long-term planning,,,,
PLSECTN,Plant section,,,,
PLSEZ,Finish date,,,,
PLSNAGPCLN,Pool log space cleaners triggered,,,,
PLSQLEXC_TIM_SQL,PL/SQL exec time msec v$SQL,,,,
PLSQL_EXEC_TIME,PL/SQL Execution Time,,,,
PLSQL_EXEC_TIME,PL/SQL execution time (in micr,,,,
PLSQL_PER_EXEC,PL/SQL exec. time per exec. in microsecs,,,,
PLSQL_TIME_PER_EXEC,PL/SQL Time per Execution,,,,
PLSTA,Benefit plan status,,,,
PLSTX,Position Name,,,,
PLS_DELTA,PL/SQL Execution Time during snapshot intervall in microsec,,,,
PLS_PER_EXEC,PL/SQL Execution Time per execution in microsec,,,,
PLTXT,Functional Location Text,,,,
PLTYP,Benefit plan type,,,,
PLUGIN_DIST_CELL_VARIANT,Cell Variant for Plugin Distribution,,,,
PLUGIN_DIST_TEXT,Text for the Plugin Distribution,,,,
PLUGIN_DIST_TTIP,Tooltip for the Plugin Distribution,,,,
PLUGIN_MODE,space|UNFENCED,,,,
PLUNIT_TEXT,PLUNIT + Text,,,,
PLUSB,Integer Part of Plus Surcharge,,,,
PLUSMINUS,+/- Sign,,,,
PLUSS,Decimal Part of Plus Surcharge,,,,
PLVAR,Plan Version,,,,
PLZ,6-Digit Postal Code,,,,
PLZORT,"Postcode, City",,,,
PLZ_ALORT,PCd City,,,,
PLZ_ART,PCd Type,,,,
PLZ_ART_OZUSATZ,City Affix Type,,,,
PLZ_BZ_NR,Number of Target Sorting Office,,,,
PLZ_DATUM,PCd Date,,,,
PLZ_FZ_NR,Number of Target Freight Office,,,,
PLZ_KGS,DMK,,,,
PLZ_LA_ALORT,City Key of Init. Org. Unit for this PCode,,,,
PLZ_LA_BRIEF,Key of Org. Unit Letter in Postal Service,,,,
PLZ_LEITCODE_MAX,Maximum PCode Identifier,,,,
PLZ_ONAME,PCd City Name,,,,
PLZ_ORT_CODE,PCd<->City (PLZ_ORT_CODE),,,,
PLZ_OZUSATZ,PCd-City City Affix,,,,
PLZ_PFVERZ,Indicator of No. PCodes for Issue,,,,
PLZ_PLZ,Postal Code,,,,
PLZ_POSTLAG,PCd Info for Issue,,,,
PLZ_RAB_INF_SCHW,Conurbation Discount Levels for Infopost-Schwer,,,,
PLZ_RESERVE,"Blank, reserved for future use",,,,
PLZ_STVERZ,Indicator for No. PCodes for Home Delivery,,,,
PL_ASYNC_COL_RDS,Pool Async COL Reads,,,,
PL_ASYNC_COL_RRQ,Pool Async COL Read Requests,,,,
PL_ASYNC_COL_WRT,Pool Async COL Writes,,,,
PL_ASYNC_XDA_RD,pool_async_xda_reads,,,,
PL_ASYNC_XDA_RDS,Pool Async XDA Reads,,,,
PL_ASYNC_XDA_RRQ,Pool Async XDA Read Requests,,,,
PL_ASYNC_XDA_WRT,Pool Async XDA Writes,,,,
PL_A_DRRQ,Asynchronous Data Read Requests,,,,
PL_A_DRS,Data Asynchronous Physical Reads,,,,
PL_A_DRSI,pool_async_data_readsi: Asynchronous Pool Data Reads,,,,
PL_A_DWS,Data Asynchronous Physical Writes,,,,
PL_A_IRRQ,Asynchronous Index Read Requests,,,,
PL_A_IRS,Index Asynchronous Physical Reads,,,,
PL_A_IWS,Index Asynchronous Physical Writes,,,,
PL_A_RTM,Asynchronous Read Time,,,,
PL_A_WTM,Asynchronous Write Time,,,,
PL_BIG_TAXPAYER,Place where the biggest tax-payer was registered,,,,
PL_COL_LRS,pool_col_l_reads,,,,
PL_COL_PRS,pool_col_p_reads,,,,
PL_DATE,Planned date,,,,
PL_DPSCL,pool_drty_pg_steal_clns: Dirty Page Steal Cleaner Trig.,,,,
PL_DPTCL,pool_drty_pg_thrsh_clns: Dirty List Threshold Cleaner Trig.,,,,
PL_D_FE,Pool Data from Extended Storage,,,,
PL_D_FEI,pool_data_from_estorei: No of Pages Copied from ExStor to BP,,,,
PL_D_LRS,Data Logical Reads,,,,
PL_D_PRS,Data Physical Reads,,,,
PL_D_TE,Pool Data to Extended Storage,,,,
PL_D_WS,Data Physical Writes,,,,
PL_ERR_CNT,Number of Defective Payments,,,,
PL_FOR_ORG,Place where foreign organization activity is working,,,,
PL_I_FE,Pool Index from Extended Storage,,,,
PL_I_LRS,Index Logical Reads,,,,
PL_I_PRS,Index Physical Reads,,,,
PL_I_TE,Pool Index to Extended Storage,,,,
PL_I_WS,Index Physical Writes,,,,
PL_LSNGCL,pool_lsn_gap_clns: LSN Gap Cleaner Triggers,,,,
PL_NAT_PER,Natural person,,,,
PL_NO_VICTIM_BUF,pool_no_victim_buffer,,,,
PL_OTHER_ORG,Place,,,,
PL_POS_CNT,Number of Transferred Payments,,,,
PL_RD_TM,Pool Read Time,,,,
PL_RUS_ORG,Place where Russion organization is accommodated,,,,
PL_SOL_RUS_ORG,Place where solitary Russion organization is accommodated,,,,
PL_TD_LRS,pool_temp_data_l_reads,,,,
PL_TD_PRS,pool_temp_data_p_reads,,,,
PL_TEMP_COL_LRS,pool_temp_col_l_reads,,,,
PL_TEMP_COL_PRS,pool_temp_col_p_reads,,,,
PL_TEMP_XDA_LRS,pool_temp_xda_l_reads,,,,
PL_TEMP_XDA_L_RD,Pool Temp XDA Logical Reads,,,,
PL_TEMP_XDA_PRS,pool_temp_Xda_p_reads,,,,
PL_TEMP_XDA_P_RD,Pool Temp XDA Physical Reads,,,,
PL_TI_LRS,pool_temp_index_l_reads,,,,
PL_TI_PRS,pool_temp_index_p_reads,,,,
PL_WT_TM,Pool Write Time,,,,
PL_XDA_LRS,pool_xda_l_reads,,,,
PL_XDA_PRS,pool_xda_p_reads,,,,
PMAWR,Plant/Material,,,,
PMAXINCP,Open Processes (Max.),,,,
PMAXNEW,New Processes (Max.),,,,
PMCREDMEMO,Payment method for credit memos,,,,
PMCS,PM/CS Order Data,,,,
PMEHT,Price quantity unit,,,,
PME_MODE,Performance Measurement,,,,
PML_AM,"Probable Maximum Loss, Absolute",,,,
PML_FG,ID for PML Effectiveness,,,,
PML_TT,Manual Field Name for Amounts,,,,
PML_VL,Probable Maximum Loss in %,,,,
PMML_STR,PMML String,,,,
PMNTTRMS,Terms of payment key,,,,
PMNTTRMSFD,Terms of payment key,,,,
PMNTTRMS_TXT,Terms of Payment,,,,
PMNT_BLOCK,Payment block key,,,,
PMNUM,Phone Numbers/Mobile,,,,
PMNUX,Product group/material in planning hierarchy,,,,
PMODE,Mode of data provisioning (PS = push or PL = pull),,,,
PMSIGNAMOU,Plus/minus sign of the condition amount,,,,
PMST_CD,Status From/For PM,,,,
PMT,Number of travellers entitled to reductions,,,,
PMTGAR_PRO,Payment guarantee procedure,,,,
PMTTERMS,                         Terms of Payment Key ,,,,
PMT_D,Previous month total contribution Dhs,,,,
PMT_F,Previous month total contribution Fils,,,,
PMT_IDENTIFICATION,Payment Identification Line1 - 14,,,,
PM_AC,plant maintenance active,,,,
PM_CS_DATA,PM/CS Order Data,,,,
PM_ID,Product Manager Key,,,,
PM_TT,Description of Product Module,,,,
PM_WKCTR,Object ID of the Work Center,,,,
PN,Same-level element of primary dimension levels,,,,
PNAME,Version Name,,,,
PNAMES,Description of Product (Key Function),,,,
PNAME_SIGN,Patronymic name of signatory person,,,,
PNCNT,Internal Counter for iPPE Objects,,,,
PNGUID,Internal Number of iPPE Node,,,,
PNINF,Posting with personnel number,,,,
PNLKN,Current Node Number from Order Counter APLZL,,,,
PNO,PNO,,,,
PNOID,Personnel ID,,,,
PNOMDOK,Document number in the current year KKKKKKKK,,,,
PNOP,PNOP,,,,
PNOTA,Daybook number,,,,
PNPSO,ID NO,,,,
PNR,Part Number,,,,
PNREPL,SQL Server MSSTATS data,,,,
PNSBM,Personnel ID of submitter,,,,
PNSIZE,SQL Server MSSTATS data,,,,
PNTEXT,iPPE Nodes Short Text,,,,
PNTEXT_UP,PVS Nodes Short Text in Upper Case,,,,
PNTXCNT,Counter for Text Tables,,,,
PNTYP,Type of pensionable periods for Kuwait,,,,
PNTYPE,iPPE Node Type,,,,
PNUM,Oracle process number,,,,
PNUMBER,Protocol Number,,,,
PNUSED,SQL Server MSSTATS data,,,,
PN_NETVAT,Payment Notification Net VAT,,,,
PN_NPINDICATOR,Payment Notification Indicator,,,,
PO,DD / cash date,,,,
POB,Planning Object,,,,
POBJTYPE,Partner object type,,,,
POBOX,PO Box,,,,
POBOX_CITY,"Used, if the city of the post-office box differs from city",,,,
POBOX_CTRY,PO box country,,,,
POBOX_CTRYISO,Country ISO code,,,,
POBOX_N,PO Box number,,,,
POBOX_POSTAL_CODE,"Used, if the postal code of the post-office box differs from",,,,
POBX_CTY,PO Box city,,,,
POBX_PCD,P.O. Box postal code,,,,
POB_COUNTRY,POB country name,,,,
POB_LOC,POB Location,,,,
POB_NUM,POB number,,,,
POB_ZICODE,POB zip code,,,,
POC,Point of Contact,,,,
POC_AGGREGATION_WEIGHT,Aggregation weight for POC (PS progress),,,,
PODAT,Date (proof of delivery),,,,
PODRAZ,Organizational Unit,,,,
PODREL,POD Control (Proof of Delivery),,,,
POD_BULK_DATE,Point of Delivery - Bulk Message,,,,
POD_DATE,Point of Delivery,,,,
POE,Point of Entry,,,,
POFLAG,PO Documents,,,,
POFWK,place of work,,,,
POF_ALORG,POB Location,,,,
POF_ALORT,POB City,,,,
POF_DATUM,POB Date,,,,
POF_PFNRBIS,POB No. To,,,,
POF_PFNRBIS_NEU,POB No. To,,,,
POF_PFNRVON,POB No. From,,,,
POF_PFNRVON_NEU,POB No. From,,,,
POF_PFVERZ,Indicator of No. PCodes for Issue,,,,
POF_PLZ,POB-Issue PCode,,,,
POF_PLZ_ART_AUSL,Outbound Del. Type of POB PCd,,,,
POF_STATUS,Status,,,,
POG,YYYY / cash date to,,,,
POHRS,Number of Hours for Activity Allocation/External Services,,,,
POH_F,Modification: Dummy,,,,
POH_L,Modification: Dummy,,,,
POH_N,Modification: Dummy,,,,
POH_S,Modification: Dummy,,,,
POID,POID Display,,,,
POIDDESC,Record No.,,,,
POIDID,ID String,,,,
POIDSTR,POID as String,,,,
POIDTITLE,Title,,,,
POID_ID,POID ID,,,,
POID_ID,POID ID of POID (SP POID Using Additional Table),,,,
POINT,Measuring Point,,,,
POINT,Time Frpm - Time To,,,,
POINTER,Element pointer,,,,
POINTERLENGTH,Bits per Pointer,,,,
POINTERLG,Pointer Length with which Nametab was Generated,,,,
POINTS,Number of Points,,,,
POINTS_UN,Points Unit,,,,
POINTS_UN_ISO,ISO Code for Points Unit,,,,
POINT_IST,ACTUAL Value of a Point (Actual Utilization),,,,
POINT_OF_INTEREST_SEARCH_INDI,Request for POI list for location,,,,
POINT_PROZ,Percentage of a Point,,,,
POINT_SOLL,TARGET Value of a Point (Maximum Utilization),,,,
POINT_UNIT,Points unit,,,,
POINT_UNIT,Updated information in related user data field,,,,
POINT_UNIT_ISO,ISO code for points unit,,,,
POINT_UNIT_ISO,Updated information in related user data field,,,,
POITM_NO_S,Item number of the underlying customer purchase order,,,,
POITM_NO_S,Updated information in related user data field,,,,
POJIS,Premium,,,,
POJISTNE,Premium,,,,
POJISTNE_DP,Insur.contrib. only for pens.insurance,,,,
POJ_NEREZ,Non-resident premium,,,,
POK,DSD - RA: Subitem Reported Error,,,,
POLBEG_DT,Policy Inception,,,,
POLEND_DT,Policy Expiry,,,,
POLHLDR_ID,Key of Policyholder,,,,
POLICY,Policy,,,,
POLICYCANC_FG,All Contracts for This Policy Reversed,,,,
POLICYLOANDIS_FG,Clear Policy Loan,,,,
POLICYNROLD_TT,Old Policy Number,,,,
POLICYNR_TT,Policy Number,,,,
POLICYPRODUCT_ID,Contract key,,,,
POLICYSTATUS_ID,Policy Status,,,,
POLICYSTATUS_TT,Policy Status Description,,,,
POLICY_ID,Policy Key,,,,
POLICY_NR,Policy Number,,,,
POLITICAL,Political donation,,,,
POLLINTERVAL,Interval for Polling,,,,
POLLOANACCBAL_AM,Account Balance of Loan,,,,
POLOBJ_CD,FS-PM: ID of Insurance Object,,,,
POLPOLICY_ID,FS-PM: Policy Key,,,,
POLPRACTIVE_FG,Selects Active Contracts,,,,
POLPRC_CD,Contract Category - ID for LOB,,,,
POLPRC_TT,Description of LOB,,,,
POLPRLOCK_ID,Lock Reason for Contract Locks,,,,
POLPRNO_VL,Number of Contracts,,,,
POLPRODBEG,Contract Start,,,,
POLPRODBEG_DT,Contract Start,,,,
POLPRODEND,Contract End Date,,,,
POLPRODEND_DT,Contract End Date,,,,
POLPR_NR,Contract Number,,,,
POLPR_USER_ID,User Name,,,,
POM,MMMM / cash date to,,,,
PONTOFULGOR,Flash Point,,,,
PONTO_FULGOR,Flash Point,,,,
POOLID_TXTLG,Long Description of Idenfier,,,,
POOLID_TXTSH,Description of Identifier,,,,
POOLKEY,Structure Unit,,,,
POOLNUMBER,Pool Number,,,,
POOLSUBKEY,Substructure Unit,,,,
POOL_ASSIGNMENT,Display Pool Assignment,,,,
POOL_CPU,Number of CPUs in Pool,,,,
POOL_DATA_L_READS,pool_data_l_reads - Buffer pool data logical reads,,,,
POOL_DATA_P_READS,pool_data_p_reads - Buffer pool data physical reads,,,,
POOL_DATA_WRITES,pool_data_writes - Buffer pool data writes,,,,
POOL_DRTY_PG_STEAL_CLNS,Dirty Page Steal Cleans,,,,
POOL_DRTY_PG_THRSH_CLNS,Dirty Page Threshold Cleans,,,,
POOL_INDEX_L_READS,pool_index_l_reads - Buffer pool index logical reads,,,,
POOL_INDEX_P_READS,pool_index_p_reads - Buffer pool index physical reads,,,,
POOL_INDEX_WRITES,pool_index_writes - Buffer pool index writes,,,,
POOL_KEY,Obsolete Field,,,,
POOL_KEY,Subsystem Key,,,,
POOL_LSN_GAP_CLNS,Log Space Cleans,,,,
POOL_PHYSICAL_READS,Physical Reads,,,,
POOL_PHYSICAL_WRITES,Physical Writes,,,,
POOL_QUALITY,calculated,,,,
POOL_READ_TIME,pool_read_time - Total buffer pool physical read time,,,,
POOL_SIZE,number of parallel requests to the PreProcessor processes,,,,
POOL_TEMP_DATA_L_READS,pool_temp_data_l_reads - Buffer pool temporary data logical,,,,
POOL_TEMP_DATA_P_READS,pool_temp_data_p_reads - Buffer pool temporary data physical,,,,
POOL_TEMP_INDEX_L_READS,pool_temp_index_l_reads - Buffer pool temporary index logica,,,,
POOL_TEMP_INDEX_P_READS,pool_temp_index_p_reads - Buffer pool temporary index physic,,,,
POOL_TEMP_XDA_L_READS,pool_temp_xda_l_reads - Buffer pool temporary XDA data logic,,,,
POOL_TEMP_XDA_P_READS,pool_temp_xda_p_reads - Buffer pool temporary XDA data physi,,,,
POOL_WRITE_TIME,pool_write_time - Total buffer pool physical write time,,,,
POOL_XDA_L_READS,Pool XDA Logical Reads,,,,
POOL_XDA_P_READS,Pool XDA Physical Reads,,,,
POOL_XDA_WRITES,Pool XDA Writes,,,,
POP,Period of Performance,,,,
POPER,Posting period,,,,
POPER_FROM,From Period,,,,
POPER_TO,To Period,,,,
POPFG,Popup flag,,,,
POPIN,Information About Which Web Dynpro Popin Is Displayed,,,,
POPIN_ID,Table Popin (used Web Dynpro ABAP),,,,
POPUL_CNT,Population count,,,,
POPUP_TYPE,Icon for Popup type,,,,
POP_CALL_VALUE,Value of POs Created for Contract,,,,
POP_END,End Date,,,,
POP_PERCENTAGE,Percentage,,,,
POP_PERCSIGN,%,,,,
POP_QTY_VAL,Quantity / Value,,,,
POP_SIGN,+/-,,,,
POP_START,Start Date,,,,
POP_STATUS,Status,,,,
POP_VALUE,PoP Value,,,,
POREG,Passport office Region/State,,,,
PORG_TXT,Purchasing Organisation text,,,,
PORT,Port,,,,
PORTA,Arrival Port,,,,
PORTAL_NAV_MODE,valid values: IF_WD_PORTAL_INTEGRATION=>CO_SHOW_<*>,,,,
PORTAL_PATH,Path for absolute portal navigation to fix target,,,,
PORTAL_PROFILE,"Temporary, available to domain",,,,
PORTAL_TARGET_TITLE,Title of the Portal Page,,,,
PORTAL_WIN_FEATURES,Additional Window Properties (only for external windows),,,,
PORTFL_ITEM_GUID,Guid in character type,,,,
PORTFOLIO_GUID,Guid in character type,,,,
PORTFOLIO_ID,Identifier for the Portfolio,,,,
PORTFOLIO_NAME,Portfolio Name,,,,
PORTION,Number of data package,,,,
PORTIONS,Number of Portions,,,,
PORTION_HEADER,Height of Title Row of Grid Cell,,,,
PORTION_KEY,Keys to be processed,,,,
PORTION_REC,Records to be processed,,,,
PORTION_UNAPPRAISED,Height of Area for Open Assessments As Part of Form Height,,,,
PORTNR,Port Number,,,,
PORTNUMBER,Port Number,,,,
PORTT,Port of Transshipment,,,,
PORTTYPE_WSDL_URL,portType WSLD URL,,,,
PORT_HTTP,Port Number Used for HTTP,,,,
PORT_HTTPS,Port Number Used for HTTPS,,,,
PORT_NAME,Port Type Name (Service Definition),,,,
PORT_NAMESPACE,Port Type Namespace (Service Definition),,,,
PORT_TYPE_NAME,Name of Port Type,,,,
PORT_TYPE_NS,Namespace of Port Type,,,,
POR_VALUE,Purchase Order Respone value,,,,
POS,Position,,,,
POSAG,Posting algorithm (lockbox only),,,,
POSAR,Item type,,,,
POSASSTER,Local insurance position,,,,
POSDT,Date Start This Position,,,,
POSEX,Character field of length 6,,,,
POSEX,External item number,,,,
POSEX,Item Number,,,,
POSI,Item in Contribution Margin Scheme,,,,
POSI,Position Within a Node,,,,
POSICO,Position/Column,,,,
POSID,WBS Element,,,,
POSILI,Position/ Line,,,,
POSIN,Position of the employee,,,,
POSIT,Position,,,,
POSITION,Position of the field in the table,,,,
POSITIONNUMBER,Line item number,,,,
POSITION_,Item in the Table,,,,
POSITION_H,Horizontal Position,,,,
POSITION_ID,Foreign Key for Position Table RSDRDLOGPOSITION,,,,
POSITION_IN_DB,Position of the column in the database table (start 0/1),,,,
POSITION_IN_INDEX,Position of the column in the Index,,,,
POSITION_IN_PK,Position of the column in the primary key,,,,
POSITION_NORMALIZED,Position normalized starting with 1,,,,
POSITION_NUMBER,Babs Position Number,,,,
POSITION_TYPE,Babs Type (EPA/FIN or Type of Pos. to Cancel),,,,
POSITIVE,positive correct. statement,,,,
POSKI,WBS element short identification,,,,
POSKT,Controlling Item Type,,,,
POSKT_CUST,Item Type,,,,
POSKT_DES,Description of Item Type,,,,
POSLOANAFTSIM_AM,Available Loan Amount After Simulation,,,,
POSN,Position Number of Item,,,,
POSNA,Position,,,,
POSNC,Position Name (Current),,,,
POSNM,Position Name,,,,
POSNN,Subsequent item of a sales area,,,,
POSNO,Sequential Number of Segment in IDoc Type,,,,
POSNP,Position Name (Previous),,,,
POSNR,Item,,,,
POSNR_A,Position Document A,,,,
POSNR_B,Position Document B,,,,
POSNR_PP,Number of Order Item,,,,
POSNR_VOR,Item number of the reference item,,,,
POSNV,Previous item of a sales area,,,,
POSOFDIR,Position of File Name in Directory,,,,
POSOFFICEBOXIDENTIFIER,Unique Identity of a Physical Postal Address,,,,
POSSIBLE_VALUES,Number of possible values,,,,
POST,Posting Authorization,,,,
POSTA,Apartment Number,,,,
POSTA,box number,,,,
POSTAL,Postal Code,,,,
POSTALAREA,(Not Supported) Post Delivery District,,,,
POSTALCODE,Postal Code,,,,
POSTAL_CODE,City postal code,,,,
POSTAL_CODE_EXT,Postal Code Extension,,,,
POSTC,Address (Postal code),,,,
POSTCODE,Postal code,,,,
POSTCOUNT,Count Number of Posts,,,,
POSTDATE,Posting date in document,,,,
POSTE,Posted,,,,
POSTEDATETYPE,Indicator: Posting Date to be Used for Settlement,,,,
POSTFACH,PO Box,,,,
POSTINGCODE_ID,Entry Code,,,,
POSTINGDATE,Posting Date,,,,
POSTINGTYPE_CD,Posting Type,,,,
POSTING_CHANGE,A stock posting in this process is a posting change,,,,
POSTING_CHANGE,Goods Movement Control: HU,,,,
POSTING_DATE,Posting date in the document,,,,
POSTING_DATE_FI,Posting Date of Transaction in Accounting,,,,
POSTING_HEADER,Job Posting Title,,,,
POSTING_STATUS_CODE,Posting Status,,,,
POSTING_STATUS_CODE,Posting Status Code,,,,
POSTING_STATUS_NAME,Posting Status Name,,,,
POSTKONTO,Postal account number,,,,
POSTLZ,Postal Code,,,,
POSTLZL,Postal code,,,,
POSTL_CODE,Postal Code,,,,
POSTNET_BARCODE,Post Net Barcode Delivery Point,,,,
POSTNUM,Line Number,,,,
POSTP,Item category,,,,
POSTSTATE,Next status for HIGH_WATER or GO_NEXT,,,,
POSTVRS,1st or 2nd Posting of a Trip Version,,,,
POSTY,Position Type,,,,
POST_ADJUS_MULT,post_adjus_mult,,,,
POST_ADRES,Postal address,,,,
POST_ASSED,Cur bal dec data,,,,
POST_BLANK_LINE,'True' -> Blank Line After,,,,
POST_BODY,See NetWeaver 7.0 Documentation: The OBN Call,,,,
POST_BRUT,Cur bal dec data,,,,
POST_CODE,Postal Code,,,,
POST_DATE,Posting Date in Commission Case/Document (Acknowledgement),,,,
POST_DATE,Posting date in document,,,,
POST_EXIT_EXISTS,Post-Exit Exists for Method,,,,
POST_HUMSEG,Table HUMSEG should be updated,,,,
POST_MONTH,Period in Posting Year,,,,
POST_NBHRS,Cur bal dec data,,,,
POST_SHRTHRESHOLD_SORTS,post_shrthreshold_sorts - Post shared threshold sorts,,,,
POST_SHRTHRS_HAJ,post_shrthreshold_hash_joins,,,,
POST_SHRTHRS_SRT,post_shrthreshold_sorts,,,,
POST_THRESHOLD_SORTS,post_threshold_sorts - Post threshold sorts,,,,
POST_TYPE,CYT: Posting Types for Settlement Postings,,,,
POST_YEAR,Assignment Year of Commission Case/Document,,,,
POS_CUROW,Active Line,,,,
POS_NEW,New Position in Partial Street Route,,,,
POS_NUMBER,Field position within a grouping,,,,
